user_id,course_id,timestamp,engagement_score,completion_status,predicted_engagement_score,assessment_score,feedback_score,age,education_level,learning_style,preferred_topics,title,topic,difficulty,content_type,title_ar,topic_ar,difficulty_ar,content_type_ar,learning_style_ar,preferred_topics_ar
U045,C011,2023-09-07,0.6486389567688156,Completed,0.0409782222498904,56,4.742092091035429,37,High School,Kinesthetic,AI,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,حركي,الذكاء الاصطناعي
U089,C034,2023-08-16,0.2752882134518601,Not Started,0.7050632842053791,71,2.96,28,Bachelor,Kinesthetic,Data Science,Course 34,Music,Beginner,Text,المقرر 34,الموسيقى,مبتدئ,نص,حركي,علم البيانات
U181,C008,2023-04-12,0.1562065686866219,Not Started,0.4509865026483437,64,4.2,20,High School,Auditory,Art,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,سمعي,الفن
U170,C022,2023-03-16,0.6359403268267109,Not Started,0.1007528439595762,70,3.83,50,PhD,Visual,AI,Course 22,History,Advanced,Quiz,المقرر 22,التاريخ,متقدم,اختبار قصير,بصري,الذكاء الاصطناعي
U100,C008,2023-08-04,0.5993021161394377,Not Started,0.7075228189780428,70,3.79,24,Bachelor,Reading,AI,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,قرائي,الذكاء الاصطناعي
U191,C049,2023-07-22,0.1793560102892409,In Progress,0.0311749091119212,90,3.14,18,PhD,Reading,Math,Course 49,AI,Beginner,Quiz,المقرر 49,الذكاء الاصطناعي,مبتدئ,اختبار قصير,قرائي,الرياضيات
U155,C015,2023-07-11,0.7051391455705633,Not Started,0.8701966904922421,90,2.59,45,Master,Auditory,Art,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,سمعي,الفن
U166,C017,2023-09-06,0.4551719917336564,Completed,0.1386525291133037,72,3.53,25,Bachelor,Reading,Math,Course 17,Data Science,Beginner,Video,المقرر 17,علم البيانات,مبتدئ,فيديو,قرائي,الرياضيات
U188,C023,2023-08-30,0.6677605916031529,In Progress,0.127311878746725,73,2.77,54,High School,Visual,Art,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,بصري,الفن
U007,C024,2023-06-28,0.8373670797701507,In Progress,0.1756722979685845,84,4.76,36,Bachelor,Auditory,Art,Course 24,Music,Beginner,Video,المقرر 24,الموسيقى,مبتدئ,فيديو,سمعي,الفن
U133,C045,2023-08-07,0.1697284285769231,Not Started,0.9602663584920664,92,2.6,49,Bachelor,Kinesthetic,Math,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,حركي,الرياضيات
U045,C019,2023-03-23,0.0191448679968366,In Progress,0.693169360253846,85,1.033982314428838,37,High School,Kinesthetic,AI,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,حركي,الذكاء الاصطناعي
U058,C005,2023-04-02,0.7791025863957868,Not Started,0.8013715354636367,92,3.58,21,PhD,Auditory,AI,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,سمعي,الذكاء الاصطناعي
U031,C032,2023-06-24,0.6096974251526159,Completed,0.397634985732753,74,2.63,32,PhD,Auditory,Data Science,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,سمعي,علم البيانات
U023,C044,2023-08-27,0.6996395696221217,Not Started,0.3363127275049555,75,2.74,50,Master,Kinesthetic,Art,Course 44,Music,Advanced,Video,المقرر 44,الموسيقى,متقدم,فيديو,حركي,الفن
U170,C001,2023-09-17,0.8381549749886426,In Progress,0.2344840067831699,65,4.15,50,PhD,Visual,AI,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,بصري,الذكاء الاصطناعي
U138,C023,2023-12-31,0.8028109348245005,Completed,0.4806480283124089,84,4.12,56,Master,Visual,AI,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,بصري,الذكاء الاصطناعي
U160,C037,2023-06-12,0.9609201469288248,Not Started,0.5518287335341685,74,2.58,44,PhD,Reading,Data Science,Course 37,Music,Advanced,Quiz,المقرر 37,الموسيقى,متقدم,اختبار قصير,قرائي,علم البيانات
U107,C008,2023-02-17,0.5359350788521182,Completed,0.6317748436527554,97,4.923044697555406,41,PhD,Visual,Art,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,بصري,الفن
U181,C013,2023-11-25,0.4884956326599053,Completed,0.2571185039986945,63,2.5,20,High School,Auditory,Art,Course 13,History,Beginner,Video,المقرر 13,التاريخ,مبتدئ,فيديو,سمعي,الفن
U158,C008,2023-11-24,0.4018871998907301,In Progress,0.9486540809029906,63,2.7,50,PhD,Visual,History,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,بصري,التاريخ
U039,C023,2023-04-26,0.1536910428442045,Completed,0.1697584982071358,89,4.41,21,Bachelor,Reading,Art,Course 23,Math,Intermediate,Video,المقرر 23,الرياضيات,متوسط,فيديو,قرائي,الفن
U159,C043,2023-12-03,0.5726072328820224,In Progress,0.9656531747664124,93,3.96,18,High School,Reading,Music,Course 43,Data Science,Beginner,Text,المقرر 43,علم البيانات,مبتدئ,نص,قرائي,الموسيقى
U082,C001,2023-12-03,0.2770125243259788,Completed,0.0148561225075037,86,2.6,42,High School,Auditory,Math,Course 1,Music,Beginner,Quiz,المقرر 1,الموسيقى,مبتدئ,اختبار قصير,سمعي,الرياضيات
U100,C045,2023-08-13,0.9213075122129756,Not Started,0.4811256918168456,90,3.72,24,Bachelor,Reading,AI,Course 45,Data Science,Beginner,Quiz,المقرر 45,علم البيانات,مبتدئ,اختبار قصير,قرائي,الذكاء الاصطناعي
U002,C024,2023-12-18,0.5831908042770976,Completed,0.3333678381165628,91,4.28,46,Bachelor,Auditory,Data Science,Course 24,Music,Beginner,Video,المقرر 24,الموسيقى,مبتدئ,فيديو,سمعي,علم البيانات
U077,C035,2023-11-24,0.5928401805081102,Not Started,0.4491234139302508,68,4.67,42,Master,Reading,AI,Course 35,Math,Intermediate,Text,المقرر 35,الرياضيات,متوسط,نص,قرائي,الذكاء الاصطناعي
U012,C024,2023-05-27,0.35492466087701,Not Started,0.570664578980789,67,4.84,53,PhD,Auditory,Math,Course 24,Music,Beginner,Video,المقرر 24,الموسيقى,مبتدئ,فيديو,سمعي,الرياضيات
U039,C017,2023-03-04,0.0519893519777074,Completed,0.435589158012709,73,3.32,21,Bachelor,Reading,Art,Course 17,Data Science,Beginner,Video,المقرر 17,علم البيانات,مبتدئ,فيديو,قرائي,الفن
U194,C005,2023-10-21,0.0317437653729886,Not Started,0.4148468503015949,92,2.84,43,Bachelor,Auditory,Data Science,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,سمعي,علم البيانات
U013,C020,2023-11-19,0.4233351441531975,Completed,0.7327234154133065,82,3.09,57,High School,Visual,AI,Course 20,Art,Beginner,Quiz,المقرر 20,الفن,مبتدئ,اختبار قصير,بصري,الذكاء الاصطناعي
U046,C021,2023-11-21,0.0845653780972378,Completed,0.6858762750864646,80,4.44,45,Bachelor,Kinesthetic,Art,Course 21,AI,Beginner,Quiz,المقرر 21,الذكاء الاصطناعي,مبتدئ,اختبار قصير,حركي,الفن
U155,C040,2023-01-13,0.6068469555401391,Not Started,0.8332712820358479,71,4.93,45,Master,Auditory,Art,Course 40,Art,Intermediate,Quiz,المقرر 40,الفن,متوسط,اختبار قصير,سمعي,الفن
U113,C031,2023-07-08,0.8809730056396574,Not Started,0.2499589812394955,61,3.67,52,High School,Visual,History,Course 31,History,Advanced,Text,المقرر 31,التاريخ,متقدم,نص,بصري,التاريخ
U017,C046,2023-10-14,0.8829148165187222,In Progress,0.6095285097540636,72,3.26,19,Bachelor,Kinesthetic,History,Course 46,Math,Beginner,Text,المقرر 46,الرياضيات,مبتدئ,نص,حركي,التاريخ
U104,C036,2023-07-27,0.6590454101322324,Not Started,0.5851947853928539,63,3.57,51,Bachelor,Auditory,Data Science,Course 36,Art,Intermediate,Text,المقرر 36,الفن,متوسط,نص,سمعي,علم البيانات
U098,C011,2023-04-24,0.211231831472931,In Progress,0.3697378108726887,79,3.26,58,High School,Kinesthetic,History,Course 11,Data Science,Advanced,Video,المقرر 11,علم البيانات,متقدم,فيديو,حركي,التاريخ
U188,C015,2023-01-22,0.8629968313588721,Not Started,0.4860575419026809,73,3.14,54,High School,Visual,Art,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,بصري,الفن
U192,C019,2023-12-15,0.8860934353132082,Completed,0.3137821433057287,89,3.98,36,Bachelor,Reading,History,Course 19,History,Advanced,Quiz,المقرر 19,التاريخ,متقدم,اختبار قصير,قرائي,التاريخ
U088,C007,2023-08-02,0.1966535849529587,Not Started,0.1418443976169852,88,2.54,41,PhD,Kinesthetic,Math,Course 7,Music,Intermediate,Text,المقرر 7,الموسيقى,متوسط,نص,حركي,الرياضيات
U109,C028,2023-06-20,0.7374260857706773,Completed,0.2138012106627328,67,3.15,52,High School,Visual,Art,Course 28,Art,Intermediate,Quiz,المقرر 28,الفن,متوسط,اختبار قصير,بصري,الفن
U163,C043,2023-11-19,0.2865195489271229,Completed,0.105513646401201,71,4.15,20,PhD,Reading,Art,Course 43,Data Science,Beginner,Text,المقرر 43,علم البيانات,مبتدئ,نص,قرائي,الفن
U070,C005,2023-02-23,0.8026403123529297,Completed,0.6830695751901241,85,2.58,40,Master,Kinesthetic,Music,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,حركي,الموسيقى
U158,C005,2023-10-25,0.9972378999036028,In Progress,0.6607273931091515,61,2.71,50,PhD,Visual,History,Course 5,History,Advanced,Text,المقرر 5,التاريخ,متقدم,نص,بصري,التاريخ
U199,C030,2023-11-16,0.0300260053293928,Not Started,0.9506063715798728,73,3.23,28,PhD,Kinesthetic,Art,Course 30,Art,Beginner,Text,المقرر 30,الفن,مبتدئ,نص,حركي,الفن
U074,C032,2023-05-06,0.8973658657909319,Completed,0.7296784136472413,65,4.69,35,Master,Reading,Art,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,قرائي,الفن
U063,C008,2023-10-04,0.622630533598658,Completed,0.0520458387561314,90,4.41,27,PhD,Auditory,Art,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,سمعي,الفن
U156,C010,2023-07-23,0.9733826191648212,In Progress,0.8842451739289542,76,2.56,42,PhD,Auditory,Art,Course 10,Art,Intermediate,Text,المقرر 10,الفن,متوسط,نص,سمعي,الفن
U060,C038,2023-07-13,0.4650095175264276,Not Started,0.8626751629457258,84,3.75,35,High School,Auditory,Art,Course 38,Data Science,Beginner,Quiz,المقرر 38,علم البيانات,مبتدئ,اختبار قصير,سمعي,الفن
U079,C047,2023-06-18,0.8473879305713737,Not Started,0.4433203207726987,91,3.19,46,PhD,Visual,History,Course 47,Art,Intermediate,Quiz,المقرر 47,الفن,متوسط,اختبار قصير,بصري,التاريخ
U037,C032,2023-06-01,0.0623940685982772,In Progress,0.5858630505279215,71,4.12,56,PhD,Visual,History,Course 32,Art,Beginner,Text,المقرر 32,الفن,مبتدئ,نص,بصري,التاريخ
U022,C048,2023-02-04,0.3352790500782957,In Progress,0.9760783324725189,72,4.3,38,PhD,Auditory,Data Science,Course 48,Art,Beginner,Text,المقرر 48,الفن,مبتدئ,نص,سمعي,علم البيانات
U196,C028,2023-07-03,0.0670165377512099,Not Started,0.5323043638481663,78,4.66,23,Bachelor,Reading,AI,Course 28,Art,Intermediate,Quiz,المقرر 28,الفن,متوسط,اختبار قصير,قرائي,الذكاء الاصطناعي
U148,C017,2023-10-13,0.9753431334790704,In Progress,0.9053218283760898,84,3.69,59,Master,Visual,Music,Course 17,Data Science,Beginner,Video,المقرر 17,علم البيانات,مبتدئ,فيديو,بصري,الموسيقى
U096,C031,2023-02-26,0.8169739072718367,Not Started,0.0830387578101864,90,4.99,59,High School,Auditory,Math,Course 31,History,Advanced,Text,المقرر 31,التاريخ,متقدم,نص,سمعي,الرياضيات
U068,C008,2023-08-10,0.8525474212459705,Not Started,0.1910518687086828,84,4.95,25,PhD,Kinesthetic,AI,Course 8,History,Advanced,Quiz,المقرر 8,التاريخ,متقدم,اختبار قصير,حركي,الذكاء الاصطناعي
U192,C040,2023-10-30,0.9379652314338942,Completed,0.4407549434413178,75,4.71,36,Bachelor,Reading,History,Course 40,Art,Intermediate,Quiz,المقرر 40,الفن,متوسط,اختبار قصير,قرائي,التاريخ
U017,C025,2023-06-12,0.0851034861197853,Completed,0.5847568083373047,82,3.94,19,Bachelor,Kinesthetic,History,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,حركي,التاريخ
U012,C009,2023-01-19,0.3855975925133333,Not Started,0.8162278518628002,73,3.5,53,PhD,Auditory,Math,Course 9,History,Beginner,Quiz,المقرر 9,التاريخ,مبتدئ,اختبار قصير,سمعي,الرياضيات
U150,C002,2023-09-21,0.0710348890440021,Not Started,0.9882621151431868,65,3.41,45,High School,Reading,Data Science,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,قرائي,علم البيانات
U145,C015,2023-10-09,0.2107931015500286,Not Started,0.3888514964741164,84,2.53,39,Bachelor,Visual,Math,Course 15,Data Science,Beginner,Text,المقرر 15,علم البيانات,مبتدئ,نص,بصري,الرياضيات
U138,C050,2023-04-23,0.2293657770376723,Not Started,0.0474156361400849,82,3.12,56,Master,Visual,AI,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,بصري,الذكاء الاصطناعي
U118,C003,2023-11-23,0.4691072110475787,Not Started,0.8011715032953248,71,4.3,20,PhD,Auditory,AI,Course 3,AI,Advanced,Text,المقرر 3,الذكاء الاصطناعي,متقدم,نص,سمعي,الذكاء الاصطناعي
U193,C049,2023-01-30,0.2685621674536426,Not Started,0.6043807190828081,72,4.01,19,High School,Kinesthetic,AI,Course 49,AI,Beginner,Quiz,المقرر 49,الذكاء الاصطناعي,مبتدئ,اختبار قصير,حركي,الذكاء الاصطناعي
U022,C036,2023-05-15,0.100978106817761,In Progress,0.1985428588682016,95,4.79,38,PhD,Auditory,Data Science,Course 36,Art,Intermediate,Text,المقرر 36,الفن,متوسط,نص,سمعي,علم البيانات
U120,C004,2023-03-08,0.1674910890941077,Not Started,0.4948284566214201,93,2.63,22,PhD,Kinesthetic,Music,Course 4,Math,Beginner,Text,المقرر 4,الرياضيات,مبتدئ,نص,حركي,الموسيقى
U050,C014,2023-03-06,0.1472755635520909,In Progress,0.7423102455337244,65,2.89,31,Bachelor,Reading,Data Science,Course 14,Data Science,Beginner,Text,المقرر 14,علم البيانات,مبتدئ,نص,قرائي,علم البيانات
U014,C041,2023-10-19,0.9730767979122984,In Progress,0.7704117870686438,67,4.47,41,High School,Reading,AI,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,قرائي,الذكاء الاصطناعي
U192,C041,2023-01-25,0.7592925069184736,Not Started,0.499618411998762,67,3.4,36,Bachelor,Reading,History,Course 41,AI,Beginner,Text,المقرر 41,الذكاء الاصطناعي,مبتدئ,نص,قرائي,التاريخ
U175,C025,2023-02-06,0.967761465269562,Not Started,0.3052145301288591,92,2.8,49,High School,Visual,Music,Course 25,AI,Beginner,Text,المقرر 25,الذكاء الاصطناعي,مبتدئ,نص,بصري,الموسيقى
U029,C050,2023-01-01,0.4397404865079085,In Progress,0.9737425820384936,93,4.99,45,Master,Visual,Art,Course 50,Music,Intermediate,Video,المقرر 50,الموسيقى,متوسط,فيديو,بصري,الفن
U164,C010,2023-02-06,0.2783684816626566,In Progress,0.6633626109564928,74,4.47,56,Bachelor,Visual,AI,Course 10,Art,Intermediate,Text,المقرر 10,الفن,متوسط,نص,بصري,الذكاء الاصطناعي
U180,C021,2023-05-21,0.7982931972091867,Not Started,0.4082375193462987,95,3.52,19,PhD,Auditory,Art,Course 21,AI,Beginner,Quiz,المقرر 21,الذكاء الاصطناعي,مبتدئ,اختبار قصير,سمعي,الفن
U125,C036,2023-08-20,0.3262539180411468,Not Started,0.2804632242046524,94,4.56,26,High School,Reading,Data Science,Course 36,Art,Intermediate,Text,المقرر 36,الفن,متوسط,نص,قرائي,علم البيانات
U007,C012,2023-05-16,0.2993833737053483,In Progress,0.7311029830035621,81,4.2,36,Bachelor,Auditory,Art,Course 12,History,Advanced,Text,المقرر 12,التاريخ,متقدم,نص,سمعي,الفن
U029,C027,2023-07-07,0.2325059922078312,In Progress,0.2421834455937677,82,4.47,45,Master,Visual,Art,Course 27,AI,Beginner,Quiz,المقرر 27,الذكاء الاصطناعي,مبتدئ,اختبار قصير,بصري,الفن
U139,C040,2023-05-08,0.1296789782242353,In Progress,0.1717099889736881,81,4.54,32,Bachelor,Kinesthetic,AI,Course 40,Art,Intermediate,Quiz,المقرر 40,الفن,متوسط,اختبار قصير,حركي,الذكاء الاصطناعي
U033,C002,2023-07-20,0.2564630610167659,Completed,0.5298338889620703,64,2.71,54,PhD,Visual,Music,Course 2,Math,Intermediate,Quiz,المقرر 2,الرياضيات,متوسط,اختبار قصير,بصري,الموسيقى
